"time","singleChiller.singleChiller.mov.P","singleChiller.singleChiller.chillerWithHex2_1.chi.P","singleChiller.singleChiller.mov1.P","supplyTemp","returnTemp","storageTankWithPump.mov.P","total_power","total_energy"
5610,63366.98970562564,61371.04791384556,63467.62333495947,293.1500747454348,298.1458777323128,-4.815036090563149e-176,188205.6609544307,1082533391.145628
5640,63366.98970562564,61371.04940215921,63467.62333495947,293.1500747454387,298.1458789925885,-4.661346600636394e-176,188205.6624427443,1088179560.996586
5670,63366.98970562564,61371.05089047439,63467.62333495947,293.1500747454426,298.1458802528641,-4.510962782492259e-176,188205.6639310595,1093825730.892193
5700,63366.98970562564,61371.05237878802,63467.62333495947,293.1500747454465,298.1458815131398,-4.363848697769279e-176,188205.6654193731,1099471900.832449
5730,63366.98970562564,61371.05386710326,63467.62333495947,293.1500747454504,298.1458827734155,-4.219968408105995e-176,188205.6669076884,1105118070.817355
5760,63366.98970562564,61371.05535541696,63467.62333495947,293.1500747454543,298.1458840336911,-4.079285975140944e-176,188205.6683960021,1110764240.84691
5790,63366.98970562564,61371.05684373139,63467.62333495947,293.1500747454583,298.1458852939668,-3.941765460512665e-176,188205.6698843165,1116410410.921115
5820,63366.98970562564,61371.05833204625,63467.62333495947,293.1500747454622,298.1458865542425,-3.807370925859696e-176,188205.6713726314,1122056581.039969
5850,63366.98970562564,61371.05982036042,63467.62333495947,293.1500747454661,298.1458878145181,-3.676066432820574e-176,188205.6728609455,1127702751.203473
5880,63366.98970562564,61371.0613086745,63467.62333495947,293.15007474547,298.1458890747938,-3.547816043033838e-176,188205.6743492596,1133348921.411626
5910,63366.98970562564,61371.06279698983,63467.62333495947,293.1500747454739,298.1458903350695,-3.422583818138028e-176,188205.6758375749,1138995091.664429
5940,63366.98970562564,61371.06428530365,63467.62333495947,293.1500747454778,298.1458915953451,-3.300333819771678e-176,188205.6773258888,1144641261.961881
5970,63366.98970562564,61371.06577361895,63467.62333495947,293.1500747454817,298.1458928556208,-3.18103010957333e-176,188205.6788142041,1150287432.303982
6000,63366.98970562564,61371.06726193315,63467.62333495947,293.1500747454857,298.1458941158965,-3.06463674918152e-176,188205.6803025182,1155933602.690733
6030,63366.98970562564,61371.06875024847,63467.62333495947,293.1500747454895,298.1458953761721,-2.951117800234789e-176,188205.6817908336,1161579773.122133
6060,63366.98970562564,61371.07023856272,63467.62333495947,293.1500747454934,298.1458966364478,-2.84043732437167e-176,188205.6832791478,1167225943.598183
6090,63366.98970562564,61371.07172687701,63467.62333495947,293.1500747454974,298.1458978967235,-2.732559383230705e-176,188205.6847674621,1172872114.118882
6120,63366.98970562564,61371.07321519199,63467.62333495947,293.1500747455013,298.1458991569991,-2.627448038450434e-176,188205.6862557771,1178518284.684231
6150,63366.98970562564,61371.07470350591,63467.62333495947,293.1500747455052,298.1459004172748,-2.525067351669389e-176,188205.687744091,1184164455.294229
6180,63366.98970562564,61371.076191821,63467.62333495947,293.1500747455091,298.1459016775505,-2.425381384526113e-176,188205.6892324061,1189810625.948876
6210,63366.98970562564,61371.07768013496,63467.62333495947,293.150074745513,298.1459029378261,-2.328354198659144e-176,188205.6907207201,1195456796.648173
6240,63366.98970562564,61371.07916845076,63467.62333495947,293.1500747455169,298.1459041981018,-2.233949855707018e-176,188205.6922090359,1201102967.392119
6270,63366.98970562564,61371.08065676476,63467.62333495947,293.1500747455208,298.1459054583775,-2.142132417308277e-176,188205.6936973499,1206749138.180715
6300,63366.98970562564,61371.08214508058,63467.62333495947,293.1500747455247,298.1459067186531,-2.052865945101452e-176,188205.6951856657,1212395309.01396
6330,63366.98970562564,61371.08363339462,63467.62333495947,293.1500747455286,298.1459079789288,-1.966114500725089e-176,188205.6966739797,1218041479.891855
6360,63366.98970562564,61371.0851217102,63467.62333495947,293.1500747455325,298.1459092392045,-1.881842145817723e-176,188205.6981622953,1223687650.814399
6390,63366.98970562564,61371.08661002531,63467.62333495947,293.1500747455365,298.1459104994801,-1.80001294201789e-176,188205.6996506104,1229333821.781593
6420,63366.98970562564,61371.08809833901,63467.62333495947,293.1500747455403,298.1459117597558,-1.720590950964131e-176,188205.7011389241,1234979992.793436
6450,63366.98970562564,61371.08958665349,63467.62333495947,293.1500747455443,298.1459130200315,-1.643540234294984e-176,188205.7026272386,1240626163.849928
6480,63366.98970562564,61371.09107496864,63467.62333495947,293.1500747455482,298.1459142803071,-1.568824853648986e-176,188205.7041155538,1246272334.95107
6510,63366.98970562564,61371.09256328352,63467.62333495947,293.1500747455521,298.1459155405828,-1.496408870664677e-176,188205.7056038686,1251918506.096861
6540,63366.98970562564,61371.09405159834,63467.62333495947,293.150074745556,298.1459168008585,-1.426256346980592e-176,188205.7070921834,1257564677.287302
6570,63366.98970562564,61371.09553991364,63467.62333495947,293.1500747455599,298.1459180611341,-1.358331344235272e-176,188205.7085804988,1263210848.522393
6600,63366.98970562564,61371.09702822821,63467.62333495947,293.1500747455638,298.1459193214098,-1.292597924067255e-176,188205.7100688133,1268857019.802132
6630,63366.98970562564,61371.09851654385,63467.62333495947,293.1500747455677,298.1459205816855,-1.229020148115078e-176,188205.711557129,1274503191.126521
6660,63366.98970562564,61371.10000485804,63467.62333495947,293.1500747455717,298.1459218419611,-1.167562078017279e-176,188205.7130454431,1280149362.49556
6690,63366.98970562564,61371.10149317265,63467.62333495947,293.1500747455756,298.1459231022368,-1.108187775412398e-176,188205.7145337578,1285795533.909248
6720,63366.98970562564,61371.10298148869,63467.62333495947,293.1500747455794,298.1459243625125,-1.050861301938971e-176,188205.7160220738,1291441705.367585
6750,63366.98970562564,61371.10446980259,63467.62333495947,293.1500747455834,298.1459256227881,-9.955467192355379e-177,188205.7175103877,1297087876.870572
6780,63366.98970562564,61371.10595811797,63467.62333495947,293.1500747455873,298.1459268830638,-9.422080889406357e-177,188205.7189987031,1302734048.418209
6810,63366.98970562564,61371.10744643302,63467.62333495947,293.1500747455912,298.1459281433395,-8.908094726928034e-177,188205.7204870181,1308380220.010494
6840,63366.98970562564,61371.10893474839,63467.62333495947,293.1500747455951,298.1459294036151,-8.413149321305784e-177,188205.7219753335,1314026391.64743
6870,63366.98970562564,61371.11042306347,63467.62333495947,293.150074745599,298.1459306638908,-7.936885288924997e-177,188205.7234636486,1319672563.329015
6900,63366.98970562564,61371.11191137885,63467.62333495947,293.1500747456029,298.1459319241665,-7.47894324617105e-177,188205.724951964,1325318735.055249
6930,63366.98970562564,61371.11339969246,63467.62333495947,293.1500747456068,298.1459331844421,-7.038963809429326e-177,188205.7264402776,1330964906.826132
6960,63366.98970562564,61371.11488800833,63467.62333495947,293.1500747456108,298.1459344447178,-6.616587595085202e-177,188205.7279285934,1336611078.641665
6990,63366.98970562564,61371.11637632303,63467.62333495947,293.1500747456146,298.1459357049935,-6.211455219524071e-177,188205.7294169081,1342257250.501848
7020,63366.98970562564,61371.11786463821,63467.62333495947,293.1500747456186,298.1459369652691,-5.823207299131304e-177,188205.7309052233,1347903422.40668
7050,63366.98970562564,61371.11935295335,63467.62333495947,293.1500747456225,298.1459382255448,-5.451484450292289e-177,188205.7323935385,1353549594.356161
7080,63366.98970562564,61371.12084126886,63467.62333495947,293.1500747456264,298.1459394858205,-5.095927289392403e-177,188205.733881854,1359195766.350292
7110,63366.98970562564,61371.12232958368,63467.62333495947,293.1500747456303,298.1459407460961,-4.756176432817032e-177,188205.7353701688,1364841938.389073
7140,63366.98970562564,61371.12381789927,63467.62333495947,293.1500747456342,298.1459420063718,-4.431872496951556e-177,188205.7368584844,1370488110.472502
7170,63366.98970562564,61371.12530621482,63467.62333495947,293.1500747456381,298.1459432666475,-4.122656098181357e-177,188205.7383467999,1376134282.600582
7200,63366.98970562564,61371.12679453008,63467.62333495947,293.150074745642,298.1459445269231,-3.828167852891817e-177,188205.7398351152,1381780454.77331
